"","nmfs_original_species","stock_assessment_species_name","stock_assessment_species_location","stockid","source","stock","rgn_name","rgn_id","year","assessment","assesment_sum_5yr","adeq_assessed"
"1125","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2011,1,2,1
"1126","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2012,0,2,1
"1127","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2013,0,1,1
"1128","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2014,0,1,1
"1129","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2015,1,2,1
"1130","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2016,0,1,1
"1131","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Offshore",1,2017,1,2,1
"1132","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2005,1,3,1
"1133","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2006,0,3,1
"1134","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2007,0,2,1
"1135","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2008,1,3,1
"1136","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2009,0,2,1
"1137","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2010,0,1,1
"1138","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2011,1,2,1
"1139","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2012,0,2,1
"1140","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2013,0,1,1
"1141","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2014,0,1,1
"1142","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2015,1,2,1
"1143","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2016,0,1,1
"1144","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Georges Bank",2,2017,1,2,1
"1145","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2005,1,3,1
"1146","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2006,0,3,1
"1147","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2007,0,2,1
"1148","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2008,1,3,1
"1149","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2009,0,2,1
"1150","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2010,0,1,1
"1151","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2011,1,2,1
"1152","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2012,0,2,1
"1153","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2013,0,1,1
"1154","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2014,0,1,1
"1155","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2015,1,2,1
"1156","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2016,0,1,1
"1157","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Gulf of Maine",3,2017,1,2,1
"1158","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2005,1,3,1
"1159","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2006,0,3,1
"1160","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2007,0,2,1
"1161","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2008,1,3,1
"1162","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2009,0,2,1
"1163","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2010,0,1,1
"1164","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2011,1,2,1
"1165","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2012,0,2,1
"1166","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2013,0,1,1
"1167","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2014,0,1,1
"1168","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2015,1,2,1
"1169","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2016,0,1,1
"1170","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Mid-Atlantic Bight",4,2017,1,2,1
"1171","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2005,1,3,1
"1172","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2006,0,3,1
"1173","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2007,0,2,1
"1174","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2008,1,3,1
"1175","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2009,0,2,1
"1176","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2010,0,1,1
"1177","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2011,1,2,1
"1178","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2012,0,2,1
"1179","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2013,0,1,1
"1180","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2014,0,1,1
"1181","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2015,1,2,1
"1182","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2016,0,1,1
"1183","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Connecticut",5,2017,1,2,1
"1184","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2005,1,3,1
"1185","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2006,0,3,1
"1186","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2007,0,2,1
"1187","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2008,1,3,1
"1188","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2009,0,2,1
"1189","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2010,0,1,1
"1190","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2011,1,2,1
"1191","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2012,0,2,1
"1192","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2013,0,1,1
"1193","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2014,0,1,1
"1194","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2015,1,2,1
"1195","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2016,0,1,1
"1196","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-North",7,2017,1,2,1
"1197","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2005,1,3,1
"1198","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2006,0,3,1
"1199","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2007,0,2,1
"1200","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2008,1,3,1
"1201","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2009,0,2,1
"1202","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2010,0,1,1
"1203","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2011,1,2,1
"1204","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2012,0,2,1
"1205","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2013,0,1,1
"1206","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2014,0,1,1
"1207","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2015,1,2,1
"1208","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2016,0,1,1
"1209","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Massachusetts-South",8,2017,1,2,1
"1210","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2005,1,3,1
"1211","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2006,0,3,1
"1212","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2007,0,2,1
"1213","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2008,1,3,1
"1214","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2009,0,2,1
"1215","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2010,0,1,1
"1216","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2011,1,2,1
"1217","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2012,0,2,1
"1218","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2013,0,1,1
"1219","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2014,0,1,1
"1220","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2015,1,2,1
"1221","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2016,0,1,1
"1222","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","New York",10,2017,1,2,1
"1223","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2005,1,3,1
"1224","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2006,0,3,1
"1225","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2007,0,2,1
"1226","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2008,1,3,1
"1227","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2009,0,2,1
"1228","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2010,0,1,1
"1229","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2011,1,2,1
"1230","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2012,0,2,1
"1231","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2013,0,1,1
"1232","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2014,0,1,1
"1233","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2015,1,2,1
"1234","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2016,0,1,1
"1235","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Rhode Island",11,2017,1,2,1
"1236","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2005,1,3,1
"1237","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2006,0,3,1
"1238","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2007,0,2,1
"1239","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2008,1,3,1
"1240","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2009,0,2,1
"1241","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2010,0,1,1
"1242","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2011,1,2,1
"1243","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2012,0,2,1
"1244","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2013,0,1,1
"1245","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2014,0,1,1
"1246","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2015,1,2,1
"1247","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2016,0,1,1
"1248","FLOUNDER, WINTER / BLACKBACK","winter flounder","Southern New England / Mid-Atlantic","FLWSNEMA","NMFS","SNE/MA Winter Flounder","Northeast",12,2017,1,2,1
"1249","FLOUNDER, WITCH / GRAY SOLE","witch flounder","Northwestern Atlantic Coast","WITGMMA","NMFS","Witch Flounder","Offshore",1,2005,1,1,1
"1250","FLOUNDER, WITCH / GRAY SOLE","witch flounder","Northwestern Atlantic Coast","WITGMMA","NMFS","Witch Flounder","Offshore",1,2006,0,1,1
