SITE_ID,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,PSTL_CODE,EPA_REG,NCA_REGION,SAMPYEAR,ESTUARY,STATUS_ALL,WGT_56_CAT,WGT_NCA_56,WGT_91_CAT,WGT_NCA_91,CHG_PERIOD,CH9156_USE,CH9156_WGT,NCCA_SQI_STATUS
FL01-0004,-81.6224,30.3762,,,FL,EPA_REG_4,East_Coast,2001,Saint Johns River,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0005,-81.6968,30.2636,,,FL,EPA_REG_4,East_Coast,2001,Saint Johns River,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0006,-81.6677,30.1021,,,FL,EPA_REG_4,East_Coast,2001,Saint Johns River,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0009,-81.5387,30.425,,,FL,EPA_REG_4,East_Coast,2001,Saint Johns North Delta,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0011,-80.6393,28.4266,,,FL,EPA_REG_4,East_Coast,2001,Banana River,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0017,-80.2616,25.5519,,,FL,EPA_REG_4,East_Coast,2001,Biscayne Bay,Target_Sampled,,0,FL_East_Coast,57.4963123,Period_1999_2001,Include,57.4963123,
FL01-0001,-87.1729,30.3862,,,FL,EPA_REG_4,Gulf_Coast,2001,Pensacola Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0002,-87.0362,30.402,,,FL,EPA_REG_4,Gulf_Coast,2001,East Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0003,-80.5768,25.1288,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0007,-84.3609,30.0177,,,FL,EPA_REG_4,Gulf_Coast,2001,Oyster Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0008,-84.7265,29.7372,,,FL,EPA_REG_4,Gulf_Coast,2001,St. George Sound,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0010,-82.5956,27.9632,,,FL,EPA_REG_4,Gulf_Coast,2001,Old Tampa Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0012,-82.7405,27.5739,,,FL,EPA_REG_4,Gulf_Coast,2001,Tampa Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0013,-82.7002,27.4976,,,FL,EPA_REG_4,Gulf_Coast,2001,Anna Maria Sound,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0014,-82.079,26.759,,,FL,EPA_REG_4,Gulf_Coast,2001,Charlotte Harbor,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0015,-82.0679,26.5652,,,FL,EPA_REG_4,Gulf_Coast,2001,Matlacha Pass,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0016,-81.9255,26.536,,,FL,EPA_REG_4,Gulf_Coast,2001,Caloosahatchee River,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0018,-80.9379,25.2337,,,FL,EPA_REG_4,Gulf_Coast,2001,Whitewater Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0019,-80.7646,25.1068,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0020,-80.4264,25.1876,,,FL,EPA_REG_4,Gulf_Coast,2001,Blackwater Sound,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0021,-80.9526,25.1004,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0022,-85.7023,30.1212,,,FL,EPA_REG_4,Gulf_Coast,2001,St. Andrew Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0023,-81.0326,25.0528,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0024,-80.7147,24.9019,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0025,-81.2221,24.9,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0026,-80.9237,24.8363,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0027,-82.7345,27.7515,,,FL,EPA_REG_4,Gulf_Coast,2001,Boca Ciega Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0028,-81.0637,24.7347,,,FL,EPA_REG_4,Gulf_Coast,2001,Florida Bay,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0029,-81.4852,24.7066,,,FL,EPA_REG_4,Gulf_Coast,2001,Torch Key Mangroves,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FL01-0030,-81.6298,24.6137,,,FL,EPA_REG_4,Gulf_Coast,2001,Waltz Key Basin,Target_Sampled,,0,FL_Gulf_Coast,74.63892741,Period_1999_2001,Include,74.63892741,
FLE05-0001,-80.76985,28.56555,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0002,-81.72783,30.1388,,,FL,EPA_REG_4,East_Coast,2005,Doctors Lake,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0003,-81.46965,30.67695,,,FL,EPA_REG_4,East_Coast,2005,Amelia River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0004,-80.64198,28.28748,,,FL,EPA_REG_4,East_Coast,2005,Banana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0005,-80.63172,28.36537,,,FL,EPA_REG_4,East_Coast,2005,Banana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0006,-80.98443,29.16447,,,FL,EPA_REG_4,East_Coast,2005,Halifax River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0007,-80.70688,28.74277,,,FL,EPA_REG_4,East_Coast,2005,Mosquito Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0008,-80.23175,27.32462,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0009,-80.6756,28.3515,,,FL,EPA_REG_4,East_Coast,2005,Newfound Harbor,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0010,-81.64738,30.12647,,,FL,EPA_REG_4,East_Coast,2005,Julington Creek,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0011,-81.66438,30.30647,,,FL,EPA_REG_4,East_Coast,2005,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,FAIR
FLE05-0012,-80.51173,27.94425,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0013,-80.72928,28.54067,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0014,-80.20878,27.20718,,,FL,EPA_REG_4,East_Coast,2005,St. Lucie River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0015,-81.00669,29.08334,,,FL,EPA_REG_4,East_Coast,2005,Murray Creek,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,POOR
FLE05-0016,-80.03897,26.6001,,,FL,EPA_REG_4,East_Coast,2005,Lake Worth,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0017,-80.5095,27.91173,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0018,-80.75998,28.77517,,,FL,EPA_REG_4,East_Coast,2005,Mosquito Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0019,-80.8069,28.7403,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0020,-80.23677,27.29495,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0021,-81.4708,30.52783,,,FL,EPA_REG_4,East_Coast,2005,Nassau Sound,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0022,-80.61402,28.17327,,,FL,EPA_REG_4,East_Coast,2005,Banana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0023,-81.64733,30.24248,,,FL,EPA_REG_4,East_Coast,2005,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0024,-80.76978,28.57598,,,FL,EPA_REG_4,East_Coast,2005,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-0025,-81.5139,30.42275,,,FL,EPA_REG_4,East_Coast,2005,Saint Johns North Delta,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE05-ALT0158,-81.01652,29.21893,,,FL,EPA_REG_4,East_Coast,2005,Halifax River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,Not Assessed
FLW05-0004,-80.25515,25.53832,,,FL,EPA_REG_4,East_Coast,2005,Biscayne Bay,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,POOR
FLW05-0001,-82.33023,26.8989,,,FL,EPA_REG_4,Gulf_Coast,2005,Lemon Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0002,-81.30867,24.77417,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0003,-80.99118,24.73769,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0005,-82.4953,27.77302,,,FL,EPA_REG_4,Gulf_Coast,2005,Tampa Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0006,-84.10697,29.95373,,,FL,EPA_REG_4,Gulf_Coast,2005,Apalachee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0007,-85.06935,29.62207,,,FL,EPA_REG_4,Gulf_Coast,2005,Apalachicola Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0008,-87.00623,30.40715,,,FL,EPA_REG_4,Gulf_Coast,2005,East Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0009,-82.06785,26.58742,,,FL,EPA_REG_4,Gulf_Coast,2005,Matlacha Pass,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0010,-81.07697,25.32058,,,FL,EPA_REG_4,Gulf_Coast,2005,Oyster Bay1,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0011,-81.15425,24.75652,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW05-0012,-80.48267,25.15213,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0013,-82.55928,27.80777,,,FL,EPA_REG_4,Gulf_Coast,2005,Tampa Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0014,-84.7182,29.80113,,,FL,EPA_REG_4,Gulf_Coast,2005,St. George Sound,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0015,-85.51837,30.0585,,,FL,EPA_REG_4,Gulf_Coast,2005,East Bay (St. Andrew),Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0016,-86.47415,30.41748,,,FL,EPA_REG_4,Gulf_Coast,2005,Choctawhatchee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0017,-80.85284,25.10435,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW05-0018,-84.20673,29.96737,,,FL,EPA_REG_4,Gulf_Coast,2005,Apalachee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0019,-82.65545,28.67238,,,FL,EPA_REG_4,Gulf_Coast,2005,Chassahowitzka Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0020,-84.10702,30.0705,,,FL,EPA_REG_4,Gulf_Coast,2005,Apalachee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0021,-80.89572,25.14969,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0022,-81.4688,24.67163,,,FL,EPA_REG_4,Gulf_Coast,2005,Kemp Channel,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0023,-81.22988,24.91982,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,Not Assessed
FLW05-0024,-82.64145,27.43362,,,FL,EPA_REG_4,Gulf_Coast,2005,Sarasota Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW05-0025,-80.97727,24.87062,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW05-ALT0053,-81.30788,24.8424,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,Not Assessed
FLW05-ALT0131,-80.85523,24.82525,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,Not Assessed
FLW05-ALT0203,-81.11967,25.0595,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,Not Assessed
FLW05-ALT0223,-81.03432,24.9683,,,FL,EPA_REG_4,Gulf_Coast,2005,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,Not Assessed
FLE06-0026,-80.48403,27.85645,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0027,-80.8082,28.8554,,,FL,EPA_REG_4,East_Coast,2006,Mosquito Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0028,-80.67385,28.67622,,,FL,EPA_REG_4,East_Coast,2006,Mosquito Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0029,-80.18977,27.193,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0030,-81.49905,30.50177,,,FL,EPA_REG_4,East_Coast,2006,Nassau River System,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0031,-81.69785,30.04143,,,FL,EPA_REG_4,East_Coast,2006,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0032,-81.61627,30.36907,,,FL,EPA_REG_4,East_Coast,2006,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0033,-80.58808,28.06018,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0034,-80.3467,27.60207,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0035,-80.83738,28.9432,,,FL,EPA_REG_4,East_Coast,2006,Mosquito Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0036,-80.78875,28.71025,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0037,-80.30403,27.46957,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,POOR
FLE06-0038,-81.6075,30.41877,,,FL,EPA_REG_4,East_Coast,2006,Broward River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,FAIR
FLE06-0039,-80.67373,28.2717,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0040,-81.64963,30.17062,,,FL,EPA_REG_4,East_Coast,2006,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0041,-80.79528,28.60598,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0042,-80.68988,28.39198,,,FL,EPA_REG_4,East_Coast,2006,Sykes Creek,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0043,-81.66212,30.10873,,,FL,EPA_REG_4,East_Coast,2006,Saint Johns River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0044,-81.33382,30.05455,,,FL,EPA_REG_4,East_Coast,2006,Guana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0045,-80.67075,28.30052,,,FL,EPA_REG_4,East_Coast,2006,Newfound Harbor,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0046,-80.77167,28.52667,,,FL,EPA_REG_4,East_Coast,2006,Indian River Lagoon,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0047,-80.12647,25.91105,,,FL,EPA_REG_4,East_Coast,2006,Biscayne Creek,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0048,-80.6123,28.5121,,,FL,EPA_REG_4,East_Coast,2006,Banana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-0049,-80.05255,26.83328,,,FL,EPA_REG_4,East_Coast,2006,Lake Worth,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,FAIR
FLE06-0050,-80.63667,28.42888,,,FL,EPA_REG_4,East_Coast,2006,Banana River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLE06-ALT0199,-81.29918,29.91252,,,FL,EPA_REG_4,East_Coast,2006,Tolomato River,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,Not Assessed
FLW06-0039,-80.30255,25.529,,,FL,EPA_REG_4,East_Coast,2006,Biscayne Bay,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,POOR
FLW06-0045,-80.19845,25.67268,,,FL,EPA_REG_4,East_Coast,2006,Biscayne Bay,Target_Sampled,FL_East_Coast,13.59003745,,0,Period_2005_2006,Include,13.59003745,GOOD
FLW06-0026,-80.62893,25.04063,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0027,-84.24487,30.00168,,,FL,EPA_REG_4,Gulf_Coast,2006,Apalachee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0028,-82.40483,27.83277,,,FL,EPA_REG_4,Gulf_Coast,2006,Hillsborough Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0029,-83.98185,30.05333,,,FL,EPA_REG_4,Gulf_Coast,2006,Apalachee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0030,-81.06282,25.11755,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0031,-81.55623,24.7319,,,FL,EPA_REG_4,Gulf_Coast,2006,Cudjoe Basin,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0032,-81.14548,24.93318,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0033,-80.45813,25.19863,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0034,-80.86683,24.99245,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0035,-82.98391,29.51075,,,FL,EPA_REG_4,Gulf_Coast,2006,Suwannee River,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0036,-83.05488,29.1249,,,FL,EPA_REG_4,Gulf_Coast,2006,Cedar Keys,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0037,-86.58278,30.41562,,,FL,EPA_REG_4,Gulf_Coast,2006,Choctawhatchee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0038,-81.00725,24.99485,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0040,-81.44952,24.78842,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0041,-82.0964,26.83697,,,FL,EPA_REG_4,Gulf_Coast,2006,Charlotte Harbor,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0042,-82.21297,26.63835,,,FL,EPA_REG_4,Gulf_Coast,2006,Pine Island Sound,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,FAIR
FLW06-0043,-81.44417,25.86045,,,FL,EPA_REG_4,Gulf_Coast,2006,West Pass Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0044,-81.05475,24.79865,,,FL,EPA_REG_4,Gulf_Coast,2006,Florida Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0046,-82.63132,27.67488,,,FL,EPA_REG_4,Gulf_Coast,2006,Tampa Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0047,-84.95052,29.62438,,,FL,EPA_REG_4,Gulf_Coast,2006,Apalachicola Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,POOR
FLW06-0048,-85.80397,30.26022,,,FL,EPA_REG_4,Gulf_Coast,2006,West Bay (St. Andrew),Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,GOOD
FLW06-0049,-86.22612,30.45568,,,FL,EPA_REG_4,Gulf_Coast,2006,Choctawhatchee Bay,Target_Sampled,FL_Gulf_Coast,73.55284035,,0,Period_2005_2006,Include,67.46210747,FAIR
