"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"568","SWORDNATL","Swordfish North Atlantic",2006,0.975,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"569","SWORDNATL","Swordfish North Atlantic",2007,1.01,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"570","SWORDNATL","Swordfish North Atlantic",2008,1.03,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"571","SWORDNATL","Swordfish North Atlantic",2009,1.07,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"572","SWORDNATL","Swordfish North Atlantic",2010,1.09,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"573","SWORDNATL","Swordfish North Atlantic",2011,1.12,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"574","SWORDNATL","Swordfish North Atlantic",2012,1.14,"B/Bmsy","Xiphias gladius","Swordfish","Northern Atlantic"
"575","WEAKFISHATLC","Weakfish Atlantic Coast",1981,2.829354553,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"576","WEAKFISHATLC","Weakfish Atlantic Coast",1982,1.915708812,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"577","WEAKFISHATLC","Weakfish Atlantic Coast",1983,1.591511936,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"578","WEAKFISHATLC","Weakfish Atlantic Coast",1984,1.129776992,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"579","WEAKFISHATLC","Weakfish Atlantic Coast",1985,1.237842617,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"580","WEAKFISHATLC","Weakfish Atlantic Coast",1986,1.345908242,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"581","WEAKFISHATLC","Weakfish Atlantic Coast",1987,1.208370174,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"582","WEAKFISHATLC","Weakfish Atlantic Coast",1988,0.973573043,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"583","WEAKFISHATLC","Weakfish Atlantic Coast",1989,0.581589547,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"584","WEAKFISHATLC","Weakfish Atlantic Coast",1990,0.389036251,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"585","WEAKFISHATLC","Weakfish Atlantic Coast",1991,0.501031536,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"586","WEAKFISHATLC","Weakfish Atlantic Coast",1992,0.551134689,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"587","WEAKFISHATLC","Weakfish Atlantic Coast",1993,0.677866195,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"588","WEAKFISHATLC","Weakfish Atlantic Coast",1994,0.970625798,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"589","WEAKFISHATLC","Weakfish Atlantic Coast",1995,1.365556538,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"590","WEAKFISHATLC","Weakfish Atlantic Coast",1996,1.424501425,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"591","WEAKFISHATLC","Weakfish Atlantic Coast",1997,1.178897731,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"592","WEAKFISHATLC","Weakfish Atlantic Coast",1998,0.928381963,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"593","WEAKFISHATLC","Weakfish Atlantic Coast",1999,0.9175754,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"594","WEAKFISHATLC","Weakfish Atlantic Coast",2000,0.908733667,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"595","WEAKFISHATLC","Weakfish Atlantic Coast",2001,0.705373809,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"596","WEAKFISHATLC","Weakfish Atlantic Coast",2002,0.443069064,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"597","WEAKFISHATLC","Weakfish Atlantic Coast",2003,0.26328716,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"598","WEAKFISHATLC","Weakfish Atlantic Coast",2004,0.323214461,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"599","WEAKFISHATLC","Weakfish Atlantic Coast",2005,0.295706847,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"600","WEAKFISHATLC","Weakfish Atlantic Coast",2006,0.230867472,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"601","WEAKFISHATLC","Weakfish Atlantic Coast",2007,0.167992927,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"602","WEAKFISHATLC","Weakfish Atlantic Coast",2008,0.130661165,"B/Bmsy","Cynoscion regalis","Weakfish","Atlantic Coast"
"603","WMARLINATL","White marlin Atlantic",1956,3.769606747,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"604","WMARLINATL","White marlin Atlantic",1957,3.765043058,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"605","WMARLINATL","White marlin Atlantic",1958,3.737660927,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"606","WMARLINATL","White marlin Atlantic",1959,3.710278796,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"607","WMARLINATL","White marlin Atlantic",1960,3.701151419,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"608","WMARLINATL","White marlin Atlantic",1961,3.650950845,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"609","WMARLINATL","White marlin Atlantic",1962,3.523167565,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"610","WMARLINATL","White marlin Atlantic",1963,3.194581989,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"611","WMARLINATL","White marlin Atlantic",1964,2.81123215,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"612","WMARLINATL","White marlin Atlantic",1965,2.295535343,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"613","WMARLINATL","White marlin Atlantic",1966,1.661182634,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"614","WMARLINATL","White marlin Atlantic",1967,1.323469681,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"615","WMARLINATL","White marlin Atlantic",1968,1.341724435,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"616","WMARLINATL","White marlin Atlantic",1969,1.268705418,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"617","WMARLINATL","White marlin Atlantic",1970,1.16830427,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"618","WMARLINATL","White marlin Atlantic",1971,1.086157876,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"619","WMARLINATL","White marlin Atlantic",1972,0.990320417,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"620","WMARLINATL","White marlin Atlantic",1973,0.894482957,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"621","WMARLINATL","White marlin Atlantic",1974,0.857973448,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"622","WMARLINATL","White marlin Atlantic",1975,0.835155006,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"623","WMARLINATL","White marlin Atlantic",1976,0.812336563,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"624","WMARLINATL","White marlin Atlantic",1977,0.780390743,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"625","WMARLINATL","White marlin Atlantic",1978,0.7575723,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"626","WMARLINATL","White marlin Atlantic",1979,0.7575723,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"627","WMARLINATL","White marlin Atlantic",1980,0.743881235,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"628","WMARLINATL","White marlin Atlantic",1981,0.78951812,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"629","WMARLINATL","White marlin Atlantic",1982,0.72562648,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"630","WMARLINATL","White marlin Atlantic",1983,0.684553283,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"631","WMARLINATL","White marlin Atlantic",1984,0.652607463,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"632","WMARLINATL","White marlin Atlantic",1985,0.666298529,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"633","WMARLINATL","White marlin Atlantic",1986,0.620661644,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"634","WMARLINATL","White marlin Atlantic",1987,0.597843201,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"635","WMARLINATL","White marlin Atlantic",1988,0.570461069,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"636","WMARLINATL","White marlin Atlantic",1989,0.547642627,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"637","WMARLINATL","White marlin Atlantic",1990,0.441308683,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"638","WMARLINATL","White marlin Atlantic",1991,0.438114101,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"639","WMARLINATL","White marlin Atlantic",1992,0.408906495,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"640","WMARLINATL","White marlin Atlantic",1993,0.492878364,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"641","WMARLINATL","White marlin Atlantic",1994,0.515696807,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"642","WMARLINATL","White marlin Atlantic",1995,0.47462361,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"643","WMARLINATL","White marlin Atlantic",1996,0.387913527,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"644","WMARLINATL","White marlin Atlantic",1997,0.373309724,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"645","WMARLINATL","White marlin Atlantic",1998,0.415295659,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"646","WMARLINATL","White marlin Atlantic",1999,0.418490241,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"647","WMARLINATL","White marlin Atlantic",2000,0.332236527,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"648","WMARLINATL","White marlin Atlantic",2001,0.293445174,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"649","WMARLINATL","White marlin Atlantic",2002,0.276103158,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"650","WMARLINATL","White marlin Atlantic",2003,0.284774166,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"651","WMARLINATL","White marlin Atlantic",2004,0.326760101,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"652","WMARLINATL","White marlin Atlantic",2005,0.343189379,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"653","WMARLINATL","White marlin Atlantic",2006,0.348209437,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"654","WMARLINATL","White marlin Atlantic",2007,0.376504306,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"655","WMARLINATL","White marlin Atlantic",2008,0.357336814,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"656","WMARLINATL","White marlin Atlantic",2009,0.326760101,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"657","WMARLINATL","White marlin Atlantic",2010,0.322196412,"B/Bmsy","Tetrapturus albidus","white marlin","Atlantic Ocean"
"658","YFINATL","Yellowfin tuna Atlantic",1950,2.45,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"659","YFINATL","Yellowfin tuna Atlantic",1951,2.49,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"660","YFINATL","Yellowfin tuna Atlantic",1952,2.52,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"661","YFINATL","Yellowfin tuna Atlantic",1953,2.55,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"662","YFINATL","Yellowfin tuna Atlantic",1954,2.57,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"663","YFINATL","Yellowfin tuna Atlantic",1955,2.59,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"664","YFINATL","Yellowfin tuna Atlantic",1956,2.61,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"665","YFINATL","Yellowfin tuna Atlantic",1957,2.62,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"666","YFINATL","Yellowfin tuna Atlantic",1958,2.6,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"667","YFINATL","Yellowfin tuna Atlantic",1959,2.57,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"668","YFINATL","Yellowfin tuna Atlantic",1960,2.52,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"669","YFINATL","Yellowfin tuna Atlantic",1961,2.46,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"670","YFINATL","Yellowfin tuna Atlantic",1962,2.42,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"671","YFINATL","Yellowfin tuna Atlantic",1963,2.39,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"672","YFINATL","Yellowfin tuna Atlantic",1964,2.36,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"673","YFINATL","Yellowfin tuna Atlantic",1965,2.33,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"674","YFINATL","Yellowfin tuna Atlantic",1966,2.3,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"675","YFINATL","Yellowfin tuna Atlantic",1967,2.28,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"676","YFINATL","Yellowfin tuna Atlantic",1968,2.27,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"677","YFINATL","Yellowfin tuna Atlantic",1969,2.23,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"678","YFINATL","Yellowfin tuna Atlantic",1970,2.18,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"679","YFINATL","Yellowfin tuna Atlantic",1971,2.16,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"680","YFINATL","Yellowfin tuna Atlantic",1972,2.14,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"681","YFINATL","Yellowfin tuna Atlantic",1973,2.1,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"682","YFINATL","Yellowfin tuna Atlantic",1974,2.07,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"683","YFINATL","Yellowfin tuna Atlantic",1975,2.02,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"684","YFINATL","Yellowfin tuna Atlantic",1976,1.96,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"685","YFINATL","Yellowfin tuna Atlantic",1977,1.9,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"686","YFINATL","Yellowfin tuna Atlantic",1978,1.84,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"687","YFINATL","Yellowfin tuna Atlantic",1979,1.78,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"688","YFINATL","Yellowfin tuna Atlantic",1980,1.74,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"689","YFINATL","Yellowfin tuna Atlantic",1981,1.7,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"690","YFINATL","Yellowfin tuna Atlantic",1982,1.62,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"691","YFINATL","Yellowfin tuna Atlantic",1983,1.55,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"692","YFINATL","Yellowfin tuna Atlantic",1984,1.47,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"693","YFINATL","Yellowfin tuna Atlantic",1985,1.47,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"694","YFINATL","Yellowfin tuna Atlantic",1986,1.41,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"695","YFINATL","Yellowfin tuna Atlantic",1987,1.37,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"696","YFINATL","Yellowfin tuna Atlantic",1988,1.34,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"697","YFINATL","Yellowfin tuna Atlantic",1989,1.32,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"698","YFINATL","Yellowfin tuna Atlantic",1990,1.26,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"699","YFINATL","Yellowfin tuna Atlantic",1991,1.16,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"700","YFINATL","Yellowfin tuna Atlantic",1992,1.11,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"701","YFINATL","Yellowfin tuna Atlantic",1993,1.06,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"702","YFINATL","Yellowfin tuna Atlantic",1994,1,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"703","YFINATL","Yellowfin tuna Atlantic",1995,0.94,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"704","YFINATL","Yellowfin tuna Atlantic",1996,0.9,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"705","YFINATL","Yellowfin tuna Atlantic",1997,0.868,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"706","YFINATL","Yellowfin tuna Atlantic",1998,0.851,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"707","YFINATL","Yellowfin tuna Atlantic",1999,0.824,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"708","YFINATL","Yellowfin tuna Atlantic",2000,0.807,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"709","YFINATL","Yellowfin tuna Atlantic",2001,0.795,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"710","YFINATL","Yellowfin tuna Atlantic",2002,0.753,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"711","YFINATL","Yellowfin tuna Atlantic",2003,0.736,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"712","YFINATL","Yellowfin tuna Atlantic",2004,0.734,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"713","YFINATL","Yellowfin tuna Atlantic",2005,0.736,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"714","YFINATL","Yellowfin tuna Atlantic",2006,0.763,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"715","YFINATL","Yellowfin tuna Atlantic",2007,0.786,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"716","YFINATL","Yellowfin tuna Atlantic",2008,0.823,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"717","YFINATL","Yellowfin tuna Atlantic",2009,0.846,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"718","YFINATL","Yellowfin tuna Atlantic",2010,0.861,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"719","YFINATL","Yellowfin tuna Atlantic",2011,0.883,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"720","YFINATL","Yellowfin tuna Atlantic",2012,0.913,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"721","YFINATL","Yellowfin tuna Atlantic",2013,0.942,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"722","YFINATL","Yellowfin tuna Atlantic",2014,0.98,"B/Bmsy","Thunnus albacares","Yellowfin tuna","Atlantic Ocean"
"723","ALBANATL","Albacore tuna North Atlantic",1930,0.112,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"724","ALBANATL","Albacore tuna North Atlantic",1931,0.157,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"725","ALBANATL","Albacore tuna North Atlantic",1932,0.131,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"726","ALBANATL","Albacore tuna North Atlantic",1933,0.118,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"727","ALBANATL","Albacore tuna North Atlantic",1934,0.196,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"728","ALBANATL","Albacore tuna North Atlantic",1935,0.219,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"729","ALBANATL","Albacore tuna North Atlantic",1936,0.179,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"730","ALBANATL","Albacore tuna North Atlantic",1937,0.146,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"731","ALBANATL","Albacore tuna North Atlantic",1938,0.158,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"732","ALBANATL","Albacore tuna North Atlantic",1939,0.187,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"733","ALBANATL","Albacore tuna North Atlantic",1940,0.127,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"734","ALBANATL","Albacore tuna North Atlantic",1941,0.146,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"735","ALBANATL","Albacore tuna North Atlantic",1942,0.186,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"736","ALBANATL","Albacore tuna North Atlantic",1943,0.187,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"737","ALBANATL","Albacore tuna North Atlantic",1944,0.191,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"738","ALBANATL","Albacore tuna North Atlantic",1945,0.312,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"739","ALBANATL","Albacore tuna North Atlantic",1946,0.268,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
