"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"1171","SAILWATL","Sailfish Western Atlantic",1990,1.29,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1172","SAILWATL","Sailfish Western Atlantic",1991,1.27,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1173","SAILWATL","Sailfish Western Atlantic",1992,1.25,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1174","SAILWATL","Sailfish Western Atlantic",1993,1.23,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1175","SAILWATL","Sailfish Western Atlantic",1994,1.21,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1176","SAILWATL","Sailfish Western Atlantic",1995,1.19,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1177","SAILWATL","Sailfish Western Atlantic",1996,1.16,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1178","SAILWATL","Sailfish Western Atlantic",1997,1.12,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1179","SAILWATL","Sailfish Western Atlantic",1998,1.08,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1180","SAILWATL","Sailfish Western Atlantic",1999,1.03,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1181","SAILWATL","Sailfish Western Atlantic",2000,0.99,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1182","SAILWATL","Sailfish Western Atlantic",2001,0.94,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1183","SAILWATL","Sailfish Western Atlantic",2002,0.9,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1184","SAILWATL","Sailfish Western Atlantic",2003,0.84,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1185","SAILWATL","Sailfish Western Atlantic",2004,0.71,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1186","SAILWATL","Sailfish Western Atlantic",2005,0.65,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1187","SAILWATL","Sailfish Western Atlantic",2006,0.59,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1188","SAILWATL","Sailfish Western Atlantic",2007,0.54,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1189","SAILWATL","Sailfish Western Atlantic",2008,0.28,"B/Bmsy","Istiophorus albicans","Sailfish","Western Atlantic"
"1190","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1975,0.339966833,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1191","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1976,0.374170813,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1192","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1977,0.377280265,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1193","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1978,0.331674959,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1194","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1979,0.258084577,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1195","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1980,0.210406302,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1196","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1981,0.195895522,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1197","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1982,0.180348259,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1198","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1983,0.159618574,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1199","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1984,0.152363184,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1200","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1985,0.163764511,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1201","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1986,0.204187396,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1202","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1987,0.222844113,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1203","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1988,0.250829187,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1204","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1989,0.259121061,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1205","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1990,0.244610282,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1206","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1991,0.200041459,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1207","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1992,0.13681592,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1208","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1993,0.127487562,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1209","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1994,0.176202322,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1210","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1995,0.218698176,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1211","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1996,0.241500829,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1212","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1997,0.273631841,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1213","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1998,0.368988391,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1214","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",1999,0.55659204,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1215","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2000,0.801202322,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1216","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2001,1.006426202,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1217","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2002,1.119402985,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1218","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2003,1.202321725,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1219","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2004,1.305970149,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1220","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2005,1.305970149,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1221","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2006,1.295605307,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1222","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2007,1.243781095,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1223","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2008,1.22305141,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1224","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2009,1.233416252,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1225","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2010,1.191956882,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1226","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2011,1.160862355,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1227","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2012,1.160862355,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1228","SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight",2013,1.378524046,"B/Bmsy","Placopecten magellanicus","Sea scallop","Georges Bank and Mid-Atlantic Bight"
"1229","SCUPNWATLC","Scup Atlantic Coast",1984,0.131486106,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1230","SCUPNWATLC","Scup Atlantic Coast",1985,0.172172459,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1231","SCUPNWATLC","Scup Atlantic Coast",1986,0.16426886,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1232","SCUPNWATLC","Scup Atlantic Coast",1987,0.129664842,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1233","SCUPNWATLC","Scup Atlantic Coast",1988,0.098531534,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1234","SCUPNWATLC","Scup Atlantic Coast",1989,0.085439051,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1235","SCUPNWATLC","Scup Atlantic Coast",1990,0.118679984,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1236","SCUPNWATLC","Scup Atlantic Coast",1991,0.096366635,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1237","SCUPNWATLC","Scup Atlantic Coast",1992,0.07959726,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1238","SCUPNWATLC","Scup Atlantic Coast",1993,0.063721335,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1239","SCUPNWATLC","Scup Atlantic Coast",1994,0.048131772,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1240","SCUPNWATLC","Scup Atlantic Coast",1995,0.041511076,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1241","SCUPNWATLC","Scup Atlantic Coast",1996,0.061991707,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1242","SCUPNWATLC","Scup Atlantic Coast",1997,0.062289524,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1243","SCUPNWATLC","Scup Atlantic Coast",1998,0.075508007,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1244","SCUPNWATLC","Scup Atlantic Coast",1999,0.152802914,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1245","SCUPNWATLC","Scup Atlantic Coast",2000,0.318343222,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1246","SCUPNWATLC","Scup Atlantic Coast",2001,0.613514009,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1247","SCUPNWATLC","Scup Atlantic Coast",2002,0.920460012,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1248","SCUPNWATLC","Scup Atlantic Coast",2003,1.195951983,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1249","SCUPNWATLC","Scup Atlantic Coast",2004,1.263716753,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1250","SCUPNWATLC","Scup Atlantic Coast",2005,1.381766741,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1251","SCUPNWATLC","Scup Atlantic Coast",2006,1.490481318,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1252","SCUPNWATLC","Scup Atlantic Coast",2007,1.627832123,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1253","SCUPNWATLC","Scup Atlantic Coast",2008,1.873439326,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1254","SCUPNWATLC","Scup Atlantic Coast",2009,2.042725253,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1255","SCUPNWATLC","Scup Atlantic Coast",2010,2.392488145,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1256","SCUPNWATLC","Scup Atlantic Coast",2011,2.395947401,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1257","SCUPNWATLC","Scup Atlantic Coast",2012,2.353852145,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1258","SCUPNWATLC","Scup Atlantic Coast",2013,2.279833223,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1259","SCUPNWATLC","Scup Atlantic Coast",2014,2.095198277,"B/Bmsy","Stenotomus chrysops","Scup","Northwestern Atlantic Coast"
"1260","SDOGATLC","Spiny dogfish Atlantic Coast",1991,1.470474863,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1261","SDOGATLC","Spiny dogfish Atlantic Coast",1992,1.692682437,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1262","SDOGATLC","Spiny dogfish Atlantic Coast",1993,1.381158656,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1263","SDOGATLC","Spiny dogfish Atlantic Coast",1994,1.168524936,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1264","SDOGATLC","Spiny dogfish Atlantic Coast",1995,0.836622972,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1265","SDOGATLC","Spiny dogfish Atlantic Coast",1996,0.757520968,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1266","SDOGATLC","Spiny dogfish Atlantic Coast",1997,0.71625609,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1267","SDOGATLC","Spiny dogfish Atlantic Coast",1998,0.574167546,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1268","SDOGATLC","Spiny dogfish Atlantic Coast",1999,0.325328964,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1269","SDOGATLC","Spiny dogfish Atlantic Coast",2000,0.329980915,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1270","SDOGATLC","Spiny dogfish Atlantic Coast",2001,0.386419567,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1271","SDOGATLC","Spiny dogfish Atlantic Coast",2002,0.407086535,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1272","SDOGATLC","Spiny dogfish Atlantic Coast",2003,0.36648084,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1273","SDOGATLC","Spiny dogfish Atlantic Coast",2004,0.336654362,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1274","SDOGATLC","Spiny dogfish Atlantic Coast",2005,0.299576867,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1275","SDOGATLC","Spiny dogfish Atlantic Coast",2006,0.666591331,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1276","SDOGATLC","Spiny dogfish Atlantic Coast",2007,0.887392647,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1277","SDOGATLC","Spiny dogfish Atlantic Coast",2008,1.221786952,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1278","SDOGATLC","Spiny dogfish Atlantic Coast",2009,1.024910853,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1279","SDOGATLC","Spiny dogfish Atlantic Coast",2010,1.029995982,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1280","SDOGATLC","Spiny dogfish Atlantic Coast",2011,1.063576666,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1281","SDOGATLC","Spiny dogfish Atlantic Coast",2012,1.354427201,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1282","SDOGATLC","Spiny dogfish Atlantic Coast",2013,1.326980061,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1283","SDOGATLC","Spiny dogfish Atlantic Coast",2015,0.872614384,"B/Bmsy","Squalus acanthias","Spiny dogfish","Atlantic Coast"
"1284","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1982,0.386800013,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1285","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1983,0.367070552,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1286","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1984,0.29405071,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1287","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1985,0.291101708,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1288","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1986,0.289258583,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1289","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1987,0.298105587,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1290","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1988,0.159037728,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1291","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1989,0.08645062,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1292","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1990,0.146744879,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1293","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1991,0.178334455,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1294","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1992,0.180914832,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1295","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1993,0.201429625,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1296","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1994,0.218017758,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1297","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1995,0.278456262,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1298","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1996,0.355883579,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1299","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1997,0.395230311,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1300","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1998,0.411433792,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1301","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",1999,0.442222009,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1302","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2000,0.546046094,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1303","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2001,0.627095554,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1304","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2002,0.714972594,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1305","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2003,0.807080809,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1306","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2004,0.778103664,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1307","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2005,0.727137225,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1308","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2006,0.740103215,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1309","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2007,0.719267878,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1310","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2008,0.717504888,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1311","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2009,0.745873001,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
"1312","SFLOUNMATLC","Summer flounder Mid-Atlantic Coast",2010,0.761275123,"B/Bmsy","Paralichthys dentatus","Summer flounder","Mid-Atlantic Coast"
